1594818000,0.19,0.19,0.18,0.18,149.85089583,3
1594821600,0.19,0.209,0.18,0.185,37359.55942076,21
1594825200,0.18,0.185,0.18,0.185,8044.99999999,15
1594828800,0.18594,0.2099,0.18,0.18,68886.41435682,31
1594832400,0.18001,0.19776,0.18,0.19776,69008.78422942,50
1594836000,0.19699,0.19777,0.18014,0.183,4599.745296,19
1594839600,0.18299,0.18299,0.18,0.18,23670.91252377,16
1594843200,0.19809,0.19809,0.182,0.1845,5172.15064685,14
1594846800,0.18,0.19594,0.18,0.19,17749.1568529,11
1594850400,0.17774,0.188,0.17774,0.18299,4121.17714141,11
1594854000,0.18299,0.18299,0.17784,0.17784,262.46731383,5
1594857600,0.18,0.182,0.17999,0.182,3673.61113,3
1594861200,0.182,0.18498,0.17811,0.17811,1354.53267331,9
1594864800,0.17785,0.19809,0.136,0.136,85312.22540466,42
1594868400,0.19799,0.19799,0.17999,0.189,6630.10019479,5
1594872000,0.17594,0.19809,0.16001,0.1899,23739.41183538,23
1594875600,0.1899,0.1899,0.18189,0.18189,600.10011359,2
1594879200,0.176,0.176,0.176,0.176,1237.61590909,4
1594882800,0.175,0.17989,0.17,0.17989,4304.75407423,8
1594897200,0.16081,0.169,0.12,0.167,130809.48341932,34
1594900800,0.16599,0.16599,0.16082,0.16499,6338.04693428,16
1594904400,0.15995,0.16989,0.15696,0.16989,22834.92079022,30
1594915200,0.16739,0.17399,0.161,0.16101,15234.52666952,37
1594918800,0.17221,0.17221,0.17221,0.17221,1E+2,1
1594922400,0.16102,0.169,0.16001,0.169,3423.16894336,9
1594926000,0.1679,0.1679,0.1679,0.1679,395.77665277,2
1594929600,0.1679,0.168,0.167,0.168,5221.94444909,5
1594933200,0.16999,0.16999,0.16999,0.16999,8E+2,1
1594940400,0.16999,0.16999,0.16999,0.16999,236.97135125,2
1594944000,0.16999,0.17,0.16057,0.17,1399.99999999,9
1594947600,0.17,0.17,0.17,0.17,466.12294339,4
1594951200,0.17,0.1735,0.167,0.167,7242.12472478,12
1594962000,0.1735,0.1735,0.1735,0.1735,607.24332306,3
1594965600,0.1735,0.17899,0.1735,0.17899,1825.93925863,12
1594969200,0.17554,0.17554,0.17554,0.17554,86,1
1594972800,0.1744,0.175,0.1744,0.175,98445.60725186,25
1594976400,0.17333,0.17333,0.17333,0.17333,56.44839324,1
1594980000,0.17333,0.17769,0.17333,0.17333,4513.31826784,12
1594987200,0.17221,0.17222,0.17221,0.17222,1411.68453923,5
1594990800,0.17222,0.17444,0.17222,0.17444,2554,6
1594994400,0.17442,0.17999,0.17222,0.179,11765.63630858,23
1594998000,0.17888,0.17888,0.16694,0.17221,2539.81482826,6
1595001600,0.17221,0.17222,0.171,0.171,1723.43572463,3
1595005200,0.16909,0.17221,0.16909,0.17221,3477.25340361,6
1595008800,0.16945,0.16945,0.16945,0.16945,249.99999999,4
1595012400,0.173,0.173,0.16912,0.16912,20753.61965317,6
1595016000,0.16926,0.16926,0.163,0.16441,10405.51591705,12
1595019600,0.16392,0.16392,0.16392,0.16392,144.551306,1
1595023200,0.17298,0.17298,0.16324,0.16361,5849.20140399,7
1595026800,0.1699,0.1705,0.164,0.1705,26342.83285852,14
1595030400,0.16425,0.172,0.16425,0.172,3444.12896201,9
1595034000,0.1647,0.1647,0.164,0.164,17353.28467395,5
1595037600,0.16303,0.16303,0.14,0.14,33999.99999999,21
1595044800,0.169,0.169,0.16785,0.169,3842.13574456,11
1595048400,0.16799,0.16799,0.16799,0.16799,2976.36764,1
1595052000,0.16799,0.16799,0.16799,0.16799,351.98166557,2
1595055600,0.16799,0.16799,0.16798,0.16798,2837.94975589,6
1595062800,0.16785,0.17009,0.16785,0.17008,487.32271105,4
1595066400,0.17008,0.17008,0.17008,0.17008,2.64463776,1
1595073600,0.16513,0.16513,0.1604,0.1604,311.94407513,5
1595077200,0.16998,0.16998,0.16998,0.16998,167.57853865,1
1595080800,0.16998,0.17,0.1641,0.17,17110.95988886,18
1595084400,0.17,0.17,0.17,0.17,7371.83046739,9
1595091600,0.16436,0.17,0.16436,0.17,6454.09626257,8
1595095200,0.17,0.17,0.17,0.17,3304.83590235,6
1595106000,0.17,0.17,0.17,0.17,9E+2,1
1595109600,0.17,0.17,0.17,0.17,6611.81283722,4
1595116800,0.172,0.172,0.1719,0.1719,5184.1558873,7
1595120400,0.172,0.1755,0.172,0.1755,933.25971439,7
1595138400,0.1755,0.17899,0.1755,0.17899,6E+2,2
1595142000,0.1719,0.18676,0.1719,0.18676,18850.04105611,36
1595145600,0.18676,0.18989,0.17,0.17,23054.43715282,27
1595149200,0.17,0.17,0.17,0.17,66,1
1595156400,0.17,0.1701,0.17,0.17,2485.70543999,3
1595160000,0.17,0.1777,0.168,0.1699,8466.45615168,12
1595163600,0.16806,0.16806,0.168,0.168,6672.59959667,7
1595170800,0.17544,0.17544,0.17539,0.17539,214,2
1595178000,0.16818,0.16818,0.16818,0.16818,90.30390217,2
1595196000,0.17538,0.17539,0.17538,0.17539,2165.31786271,2
1595199600,0.17552,0.17552,0.16841,0.16841,123.36427092,5
1595203200,0.17551,0.17555,0.16791,0.17555,5649.1767206,11
1595206800,0.16863,0.16863,0.16863,0.16863,348.49508403,4
1595210400,0.17555,0.1822,0.17555,0.1822,1.5E+3,6
1595214000,0.17957,0.17957,0.17957,0.17957,5E+2,1
1595217600,0.18084,0.18084,0.18084,0.18084,165.8649859,1
1595221200,0.18194,0.18194,0.18187,0.18187,2293.84065541,2
1595228400,0.18,0.18,0.18,0.18,16666.66666999,10
1595235600,0.17777,0.17777,0.17777,0.17777,777,2
1595239200,0.18,0.18296,0.18,0.18097,2377.87052514,8
1595242800,0.17445,0.17445,0.17444,0.17444,2589.99999999,10
1595250000,0.17468,0.17494,0.17444,0.17444,2562.56556598,8
1595253600,0.17557,0.178,0.17494,0.178,3758.49351285,12
1595257200,0.178,0.183,0.178,0.18291,14099.14352173,15
1595260800,0.18285,0.18285,0.18242,0.18243,6826.82581349,15
1595264400,0.175,0.175,0.17395,0.17395,4283.24846509,6
1595268000,0.182,0.182,0.182,0.182,9E+1,1
1595271600,0.18195,0.18195,0.17415,0.18193,784.13268315,7
1595275200,0.18099,0.181,0.17772,0.17777,5088.95685172,10
1595278800,0.178,0.178,0.178,0.178,928.73323898,6
1595286000,0.18293,0.18293,0.18293,0.18293,125,1
1595289600,0.18286,0.18286,0.18286,0.18286,8.5E+2,1
1595293200,0.17801,0.18295,0.17801,0.18295,397.88892423,4
1595296800,0.18286,0.18298,0.18286,0.18298,5999.99999999,3
1595304000,0.18298,0.183,0.18298,0.183,8111.80249725,4
1595311200,0.183,0.183,0.183,0.183,2318.35303836,3
1595314800,0.183,0.183,0.183,0.183,4719.64207648,4
1595318400,0.183,0.1875,0.183,0.1875,7154.38758913,14
1595322000,0.1875,0.1875,0.1875,0.1875,2254.35317974,8
1595325600,0.18749,0.18749,0.18096,0.18096,315.8649859,2
1595329200,0.18681,0.18681,0.18681,0.18681,101.70762,1
1595332800,0.17871,0.17871,0.174,0.174,19634.32141093,20
1595340000,0.16702,0.16702,0.16501,0.16501,6314.88046164,17
1595347200,0.17251,0.17251,0.1725,0.1725,2717.93337577,3
1595376000,0.17999,0.17999,0.17999,0.17999,1E+3,1
1595383200,0.18443,0.18443,0.18443,0.18443,2E+2,1
1595386800,0.18483,0.1888,0.17474,0.17732,16874.55064697,22
1595390400,0.17474,0.17474,0.174,0.17473,1804.46424524,4
1595401200,0.17318,0.17932,0.1708,0.17925,51178.93702432,28
1595404800,0.179,0.179,0.179,0.179,50.52346368,1
1595408400,0.18199,0.186,0.18199,0.186,5011.74788025,11
1595415600,0.18593,0.18599,0.173,0.17508,11509.23419385,11
1595422800,0.173,0.173,0.173,0.173,51,1
1595433600,0.179,0.179,0.179,0.179,51,4
1595437200,0.17999,0.18,0.17974,0.17975,3203.39754028,7
1595440800,0.1752,0.18,0.1752,0.18,2168.01333333,8
1595444400,0.18,0.18,0.18,0.18,7024.49044454,10
1595455200,0.1825,0.18597,0.1825,0.18596,2273.69769315,8
1595458800,0.18598,0.18598,0.18592,0.18592,804.48865469,2
1595480400,0.18192,0.18192,0.18192,0.18192,113.81789248,2
1595487600,0.179,0.179,0.17829,0.17829,119.65760181,2
1595491200,0.17829,0.17829,0.17829,0.17829,3121.71965065,7
1595502000,0.18,0.19049,0.18,0.18502,6233.79506523,20
1595505600,0.18502,0.18502,0.18502,0.18502,1893.74851639,9
1595509200,0.18064,0.19086,0.18043,0.19086,10547.33938896,8
1595512800,0.19149,0.19192,0.18078,0.19192,6616.74839417,9
1595516400,0.188,0.19029,0.18781,0.19029,2329.25552349,10
1595520000,0.19,0.19,0.18771,0.18803,8409.18911669,7
1595523600,0.1895,0.19,0.1895,0.19,11359.77732079,6
1595527200,0.19243,0.19899,0.18526,0.18526,4.5E+3,14
1595530800,0.19054,0.19898,0.19054,0.19898,1300.17459909,5
1595534400,0.19787,0.2,0.197,0.2,11018.79171,19
1595538000,0.2,0.21998,0.19326,0.19999,41614.31591051,92
1595541600,0.19999,0.20104,0.19437,0.19437,7564.94690639,19
1595552400,0.2091,0.2396,0.2091,0.23852,21931.33670673,21
1595556000,0.19217,0.19217,0.19215,0.19215,1.24E+3,6
1595563200,0.19215,0.19215,0.19215,0.19215,2376.95303589,1
1595566800,0.194,0.20971,0.19215,0.19222,6237.42640762,17
1595570400,0.19601,0.19816,0.18856,0.18856,31398.57244097,33
1595574000,0.18815,0.20611,0.18815,0.20611,2363.00083589,3
1595577600,0.20988,0.20988,0.20988,0.20988,138.86647131,1
1595581200,0.199,0.19902,0.1895,0.19768,3800.30099191,11
1595584800,0.19777,0.21,0.19271,0.21,4721.25799243,16
1595592000,0.19253,0.19253,0.19253,0.19253,1048.25041794,1
1595599200,0.19254,0.21,0.188,0.18801,17832.6143102,39
1595602800,0.20583,0.21,0.18493,0.21,27323.6866222,35
1595610000,0.1997,0.19989,0.18834,0.18834,5859.61833405,10
1595613600,0.18837,0.19025,0.18834,0.19025,2178.57819114,5
1595617200,0.19029,0.1968,0.18412,0.1968,27700.59125554,20
1595624400,0.18668,0.191,0.18617,0.18731,6267.21362994,9
1595628000,0.18657,0.18657,0.18654,0.18654,18059.85402177,7
1595631600,0.19211,0.19211,0.19211,0.19211,7E+1,1
1595635200,0.19043,0.19043,0.19043,0.19043,55.01706663,1
1595646000,0.19191,0.19191,0.19,0.19,536.17550445,9
1595653200,0.19,0.19,0.18951,0.18951,2999.99999999,7
1595656800,0.195,0.19612,0.18746,0.19612,864.97307664,11
1595660400,0.19,0.19,0.19,0.19,1842.42842104,6
1595667600,0.18643,0.18643,0.18643,0.18643,1382.43352139,4
1595671200,0.1864,0.1864,0.1864,0.1864,263.00904943,1
1595682000,0.19589,0.19589,0.1864,0.1864,4113.89953438,4
1595685600,0.1864,0.19836,0.1864,0.19456,26138.92181786,66
1595689200,0.18646,0.19458,0.1864,0.1864,20497.63597149,22
1595692800,0.18706,0.1871,0.1864,0.1864,9984.75706121,11
1595696400,0.18655,0.1915,0.1864,0.1864,7094.71504446,8
1595700000,0.1864,0.18641,0.1864,0.18641,22271.79204222,13
1595703600,0.1864,0.195,0.1864,0.188,9066.9726585,20
1595710800,0.18414,0.18414,0.18414,0.18414,99.74067425,1
1595718000,0.19467,0.19467,0.19467,0.19467,2E+2,1
1595725200,0.19331,0.19437,0.19331,0.1942,3087,3
1595728800,0.19468,0.19468,0.19468,0.19468,7.5E+2,1
1595732400,0.19402,0.19663,0.19402,0.19663,4E+3,11
1595736000,0.18423,0.18423,0.18423,0.18423,411.52263372,4
1595739600,0.19415,0.19415,0.19415,0.19415,5E+1,1
1595750400,0.18513,0.18513,0.184,0.184,8697.18820588,10
1595754000,0.18401,0.18401,0.18057,0.18057,16937,10
1595757600,0.18079,0.18079,0.1775,0.1775,7745.66486,9
1595761200,0.17999,0.18898,0.17503,0.18446,15206.28634923,71
1595764800,0.17625,0.17625,0.17495,0.17495,9292.89799994,13
1595768400,0.18016,0.18018,0.18015,0.18018,1268.28119536,4
1595775600,0.17744,0.18499,0.17744,0.18499,1779.99999999,8
1595779200,0.17702,0.17702,0.17702,0.17702,272.64981565,1
1595786400,0.18385,0.18394,0.18385,0.18394,4187.404869,15
1595790000,0.1839,0.1839,0.1839,0.1839,251.97645875,3
1595793600,0.18333,0.18333,0.18333,0.18333,601.75475917,2
1595797200,0.18333,0.18333,0.18333,0.18333,50.05618283,1
1595800800,0.1833,0.18333,0.1833,0.18333,536.17905657,4
1595808000,0.17948,0.17948,0.179,0.179,1117.03762817,5
1595811600,0.179,0.179,0.17624,0.17649,1632.14077297,7
1595818800,0.1833,0.1833,0.1833,0.1833,1.1E+2,1
1595822400,0.1766,0.1766,0.17627,0.17627,1E+3,3
1595826000,0.17376,0.17998,0.17185,0.1745,1811.02688097,5
1595829600,0.1735,0.17998,0.1735,0.17998,200.10086455,4
1595833200,0.17998,0.17998,0.17277,0.17277,204.2003696,2
1595836800,0.17102,0.17102,0.17102,0.17102,563.69785795,1
1595840400,0.1761,0.1761,0.1761,0.1761,5E+1,4
1595847600,0.18156,0.18156,0.18156,0.18156,2.5E+2,1
1595854800,0.171,0.17955,0.17,0.17955,2023.56475,6
1595858400,0.16618,0.16618,0.166,0.166,6120.35866883,3
1595862000,0.16502,0.16998,0.16501,0.16998,3268.07163,6
1595865600,0.16453,0.16453,0.16253,0.16253,2891.026,2
1595869200,0.16323,0.17876,0.16323,0.17876,778.79535117,5
1595876400,0.16474,0.17868,0.16474,0.16479,3410.10106829,12
1595880000,0.16546,0.16999,0.16402,0.16642,31428.66091031,30
1595883600,0.16515,0.16665,0.16515,0.16665,3309.10557274,15
1595887200,0.166,0.16618,0.166,0.16618,15249.50358815,13
1595890800,0.17791,0.17792,0.16336,0.16336,1732.114,6
1595894400,0.16374,0.16374,0.16373,0.16373,2022,2
1595898000,0.17505,0.17505,0.1706,0.1706,7E+2,6
1595901600,0.1641,0.1641,0.16405,0.16405,100.610468,4
1595905200,0.16414,0.16414,0.164,0.16401,22219.2,13
1595908800,0.16401,0.16401,0.16179,0.16179,6.45E+3,9
1595912400,0.16085,0.16557,0.16,0.16557,11926.2285256,15
1595916000,0.167,0.167,0.167,0.167,2.5E+3,2
1595919600,0.167,0.167,0.167,0.167,330.0330033,1
1595926800,0.16993,0.16993,0.16993,0.16993,1041.17647058,1
1595934000,0.16755,0.16997,0.16713,0.16997,801.34442568,5
1595937600,0.16999,0.17,0.16999,0.17,2009.47976227,7
1595941200,0.16999,0.17,0.16999,0.17,1193.92064388,6
1595944800,0.17,0.17,0.17,0.17,1543.71396975,6
1595948400,0.17,0.17152,0.17,0.17152,1813.01681881,10
1595952000,0.17235,0.17236,0.17235,0.17236,2116.80215826,2
1595955600,0.17001,0.17294,0.16911,0.17126,24013.01446864,38
1595959200,0.1667,0.17398,0.16537,0.17398,23905.59601573,25
1595962800,0.17244,0.174,0.16933,0.17333,24515.62005935,24
1595966400,0.17375,0.17375,0.17032,0.17032,1752.09220028,4
1595970000,0.16984,0.16984,0.16984,0.16984,414.67629415,1
1595977200,0.17,0.17,0.17,0.17,330.033,3
1595984400,0.17213,0.17999,0.17213,0.17999,25512.53506783,27
1595988000,0.17985,0.17985,0.17615,0.17615,924.78287639,11
1595998800,0.17301,0.17301,0.17102,0.17103,1864.42007396,11
1596006000,0.17476,0.17476,0.17476,0.17476,455.81916685,1
1596009600,0.17999,0.17999,0.17999,0.17999,612.17052267,2
1596013200,0.18132,0.18754,0.18127,0.18754,18897.3992872,30
1596020400,0.1868,0.19015,0.1868,0.19015,5485.86814452,7
1596024000,0.19015,0.1999,0.19015,0.19416,77708.88602282,68
1596027600,0.19568,0.19568,0.191,0.191,2088.01097465,8
1596031200,0.191,0.191,0.185,0.185,18526.94073953,37
1596034800,0.187,0.19486,0.18559,0.19486,7680.21769712,10
1596038400,0.18711,0.19041,0.18178,0.183,18088.94370564,21
1596042000,0.18197,0.18244,0.18106,0.18244,12583.38186045,17
1596049200,0.18698,0.18698,0.18698,0.18698,5E+1,4
1596052800,0.19686,0.19686,0.19038,0.19038,320.92603881,2
1596056400,0.18843,0.1886,0.1873,0.1873,28279.44338404,8
1596060000,0.18737,0.18737,0.18733,0.18733,595.18809524,2
1596063600,0.18733,0.18733,0.18733,0.18733,1001.81190476,5
1596067200,0.18423,0.18516,0.18423,0.18516,2644.40412553,9
1596070800,0.18152,0.18152,0.18152,0.18152,979,1
1596074400,0.18037,0.18336,0.18037,0.18336,1650.73835186,4
1596078000,0.18013,0.18067,0.17737,0.18067,9315.99999998,13
1596085200,0.18554,0.18591,0.18554,0.18591,8223.93023086,9
1596092400,0.1952,0.1985,0.1952,0.19678,7235.32553441,14
1596096000,0.19467,0.19467,0.19121,0.19121,2.2E+2,3
1596099600,0.18647,0.18647,0.18491,0.1856,1.25E+4,8
1596110400,0.18916,0.18999,0.18916,0.18999,9471.65783405,5
1596114000,0.18356,0.18905,0.18356,0.18905,1554.48853637,6
1596117600,0.1879,0.18791,0.18359,0.18359,2898.62390518,4
1596121200,0.18866,0.1887,0.18866,0.1887,3266.23007527,7
1596124800,0.18761,0.18761,0.18761,0.18761,4E+2,1
1596128400,0.18763,0.18763,0.18473,0.18473,3565.54199043,11
1596132000,0.18763,0.19105,0.18763,0.19105,2289.26408091,3
1596135600,0.19849,0.20224,0.19189,0.19189,29703.11247463,33
1596142800,0.19168,0.19168,0.19168,0.19168,971,1
1596150000,0.19872,0.20223,0.19872,0.20223,5E+3,6
1596157200,0.1913,0.1913,0.1913,0.1913,324.99777,1
1596160800,0.191,0.191,0.191,0.191,821,2
1596164400,0.18974,0.19711,0.18974,0.19711,8514.51186309,6
1596171600,0.19015,0.19015,0.19015,0.19015,788.22297123,3
1596175200,0.19419,0.1942,0.19419,0.1942,1.9E+3,3
1596178800,0.19204,0.19204,0.19204,0.19204,324.99776999,4
1596182400,0.19996,0.19996,0.19259,0.19259,5399.99999998,8
1596186000,0.19245,0.19624,0.19245,0.19509,3893.69212782,6
1596189600,0.191,0.19486,0.18977,0.18983,1142,7
1596193200,0.1895,0.1895,0.18856,0.18856,1311.3067048,12
1596200400,0.18468,0.18468,0.18468,0.18468,55.92724196,1
1596204000,0.18815,0.18815,0.18343,0.18343,4406.11636311,11
1596207600,0.18796,0.18796,0.18796,0.18796,1E+3,1
1596214800,0.1891,0.19599,0.1836,0.19599,20725.82628386,25
1596229200,0.18386,0.1906,0.18386,0.19,265.68963081,6
1596236400,0.18858,0.18858,0.18858,0.18858,118.988993,1
1596250800,0.18438,0.18439,0.18375,0.18375,4517.03006189,9
1596254400,0.18375,0.18375,0.18367,0.18374,2150.73009671,6
1596258000,0.18367,0.184,0.17806,0.17806,13146.87770725,14
1596265200,0.18361,0.18368,0.18361,0.18368,22430.39686066,11
1596268800,0.18368,0.18865,0.18234,0.18234,9751.12677936,17
1596272400,0.18871,0.195,0.1827,0.19167,12653.42941034,18
1596276000,0.18666,0.18678,0.18665,0.18677,2042.5235801,5
1596279600,0.18267,0.18267,0.18107,0.18107,1E+4,7
1596297600,0.18828,0.192,0.18828,0.192,20799.22741582,37
1596301200,0.194,0.1997,0.19361,0.19964,18800.16526959,21
1596304800,0.18786,0.18801,0.1847,0.1847,21552.60755018,19
1596308400,0.18715,0.1896,0.18682,0.18682,9704.55606394,8
1596312000,0.18682,0.18699,0.18682,0.18692,3440.30959195,7
1596315600,0.18695,0.18699,0.18683,0.18699,2035.32473778,4
1596319200,0.18699,0.18699,0.18697,0.18697,2066.73629366,8
1596322800,0.18699,0.187,0.18699,0.187,339.77602752,5
1596330000,0.19689,0.19689,0.18515,0.18515,449.99999999,5
1596333600,0.18927,0.18927,0.18558,0.1891,385.27809111,3
1596340800,0.18567,0.18567,0.17704,0.17769,12593.91112785,38
1596344400,0.18738,0.1874,0.1838,0.1838,974.4434538,3
1596348000,0.18687,0.19559,0.18687,0.19559,3340.72921,7
1596351600,0.18392,0.18392,0.18388,0.18388,20699.52765653,8
1596355200,0.19074,0.19074,0.19074,0.19074,1431.13715005,1
1596358800,0.18833,0.18833,0.18833,0.18833,104.85477614,1
1596366000,0.18419,0.18419,0.18416,0.18416,4756.73977956,3
1596373200,0.18966,0.18966,0.18966,0.18966,255,1
1596376800,0.18151,0.18592,0.18151,0.18592,11181.22708916,6
1596394800,0.18785,0.18785,0.18501,0.18501,1238.81563612,2
1596409200,0.18305,0.18715,0.18305,0.18715,1053.62629246,6
1596416400,0.18704,0.18704,0.18704,0.18704,746.5697177,1
1596438000,0.18786,0.18786,0.18786,0.18786,5E+1,4
1596441600,0.19054,0.19055,0.19025,0.19055,6453.37168658,10
1596445200,0.19055,0.19055,0.18724,0.19052,15892.47389897,18
1596452400,0.19051,0.19051,0.18555,0.18555,571.91897659,3
1596459600,0.1896,0.1896,0.18544,0.18544,24486.2231,6
1596463200,0.18616,0.19055,0.18616,0.1878,5096.01,9
1596466800,0.18478,0.18743,0.18478,0.18692,10924.76557563,13
1596470400,0.18692,0.18692,0.1869,0.1869,1181.54827687,10
1596474000,0.18873,0.18873,0.18873,0.18873,814.94304032,1
1596477600,0.188,0.188,0.188,0.188,1595.74468085,2
1596481200,0.1869,0.1869,0.18689,0.18689,200.60723409,2
1596499200,0.18355,0.1842,0.18355,0.1842,1636.22309992,8
1596502800,0.19017,0.19017,0.19017,0.19017,2E+3,1
1596531600,0.1861,0.1861,0.1861,0.1861,834.49435465,2
1596538800,0.18674,0.18935,0.18673,0.18935,4156.03916206,5
1596549600,0.1889,0.19065,0.18672,0.19065,6661.4262977,19
1596553200,0.191,0.19785,0.191,0.19717,4127.84179673,10
1596556800,0.19,0.19,0.19,0.19,5332.10954,9
1596560400,0.19002,0.19002,0.19002,0.19002,548.12552943,1
1596564000,0.1905,0.19298,0.19,0.19298,22065.40663572,17
1596567600,0.18892,0.19293,0.18892,0.1929,4402.4623089,8
1596571200,0.19298,0.19298,0.19297,0.19297,4.9E+2,3
1596574800,0.19297,0.19731,0.19297,0.19702,1984.49497513,9
1596578400,0.19711,0.19711,0.19711,0.19711,2E+2,1
1596585600,0.18902,0.18902,0.18902,0.18902,171.01068672,4
1596596400,0.19557,0.19557,0.19557,0.19557,1E+2,1
1596600000,0.19707,0.1977,0.19418,0.19698,4113.79365044,15
1596603600,0.19218,0.19649,0.19212,0.19616,7002.57392791,9
1596610800,0.19705,0.19969,0.19705,0.19969,333.70149521,2
1596614400,0.19791,0.19791,0.19733,0.19734,2962.98662344,4
1596621600,0.19577,0.19577,0.19577,0.19577,3E+2,1
1596625200,0.19646,0.19646,0.19646,0.19646,1983.25053445,2
1596628800,0.19899,0.19899,0.19899,0.19899,1.2E+3,1
1596632400,0.1933,0.19334,0.19323,0.19334,278.73514402,9
1596636000,0.1934,0.1934,0.1934,0.1934,299.84095021,1
1596639600,0.19969,0.19969,0.19969,0.19969,2062.39371024,2
1596643200,0.193,0.19309,0.1929,0.1929,538.4376906,8
1596657600,0.195,0.195,0.195,0.195,5E+1,1
1596661200,0.19966,0.19966,0.19966,0.19966,5E+1,1
1596672000,0.19918,0.19918,0.1937,0.1937,26557.35885467,11
1596675600,0.19877,0.19877,0.19877,0.19877,2531.06404,1
1596682800,0.19501,0.2,0.19501,0.19796,4663.84542557,13
1596697200,0.19785,0.19785,0.19785,0.19785,268.44705155,4
1596700800,0.20119,0.20135,0.20119,0.20135,7270.34644619,11
1596704400,0.20026,0.20026,0.20026,0.20026,3E+2,1
1596708000,0.19784,0.19784,0.1957,0.1957,7259.34644619,10
1596711600,0.19956,0.19956,0.19956,0.19956,2615.9665,1
1596722400,0.19882,0.19883,0.19882,0.19883,1759.10226515,2
1596729600,0.19917,0.19956,0.19917,0.19956,1712.85140562,3
1596736800,0.19543,0.19543,0.19543,0.19543,6E+1,1
1596740400,0.19943,0.19957,0.19943,0.19957,945,5
1596744000,0.2011,0.2011,0.2011,0.2011,5E+2,1
1596747600,0.20391,0.20391,0.1975,0.1975,9519.97680806,8
1596751200,0.20353,0.20353,0.20353,0.20353,2.5E+2,1
1596754800,0.1975,0.1975,0.1975,0.1975,6695.16409295,11
1596758400,0.20133,0.20138,0.19752,0.20134,4184.49497,7
1596765600,0.20146,0.20146,0.20146,0.20146,6E+2,4
1596772800,0.2042,0.2042,0.2042,0.2042,1.6E+3,1
1596776400,0.20352,0.20352,0.20352,0.20352,5E+2,1
1596780000,0.20093,0.20093,0.20093,0.20093,5E+2,1
1596798000,0.2,0.20377,0.2,0.20377,540.41243686,2
1596801600,0.1979,0.1979,0.1979,0.1979,152.803254,1
1596805200,0.1979,0.20387,0.1979,0.20387,3101.33787957,7
1596808800,0.1975,0.1975,0.19357,0.19357,20790.32208953,25
1596812400,0.19654,0.19654,0.19447,0.19447,4482.37873,9
1596816000,0.19452,0.19452,0.193,0.193,23910.13432825,13
1596819600,0.19291,0.19291,0.18505,0.18505,9981.64398088,22
1596823200,0.19215,0.19215,0.18605,0.18605,1054.99999997,5
1596826800,0.1945,0.19451,0.1945,0.19451,2548,2
1596834000,0.1966,0.1966,0.1966,0.1966,1.5E+3,1
1596848400,0.19669,0.19672,0.19302,0.19302,4210.45236048,12
1596866400,0.196,0.19674,0.19376,0.19376,1943.62846375,9
1596870000,0.19676,0.198,0.19463,0.19463,2405.58604682,10
1596877200,0.19799,0.198,0.19799,0.198,3544.04255478,4
1596880800,0.198,0.198,0.198,0.198,764.43092326,2
1596884400,0.198,0.198,0.198,0.198,7069.70660979,4
1596888000,0.198,0.198,0.198,0.198,7038.4231517,8
1596891600,0.19841,0.19841,0.19841,0.19841,1E+3,1
1596898800,0.19933,0.19988,0.19933,0.19933,5986.842667,8
1596902400,0.19956,0.19999,0.1995,0.19999,5788.66961533,7
1596906000,0.19999,0.2,0.19999,0.2,7481.45030675,10
1596909600,0.1998,0.1998,0.1998,0.1998,58.5025025,1
1596913200,0.19497,0.19497,0.19497,0.19497,64.45517,4
1596916800,0.2,0.20344,0.2,0.20344,5679.5105386,9
1596920400,0.20331,0.20397,0.20331,0.2039,6277.81191356,6
1596927600,0.20122,0.20122,0.20001,0.20001,12485.99999999,16
1596931200,0.2,0.2,0.2,0.2,607.41,1
1596934800,0.2,0.20001,0.2,0.20001,1685.71347468,2
1596942000,0.20001,0.20001,0.20001,0.20001,9528.29183811,6
1596945600,0.2,0.20176,0.19937,0.20176,1315.84011698,7
1596963600,0.20151,0.20151,0.19837,0.19837,1505.74797863,5
1596967200,0.20397,0.20401,0.20397,0.20401,955.72254763,6
1596970800,0.20401,0.20445,0.20401,0.20445,5E+1,4
1596978000,0.20473,0.20476,0.20169,0.20169,5150.9068248,7
1596981600,0.20147,0.20147,0.19901,0.19901,3.5E+2,2
1596985200,0.19901,0.19901,0.19901,0.19901,1573,1
1596988800,0.20408,0.205,0.199,0.199,12296.04664208,48
1596992400,0.20485,0.20486,0.19672,0.19673,24764.07420188,28
1596996000,0.20026,0.20179,0.20026,0.20179,5259.32315993,5
1596999600,0.19926,0.20221,0.19925,0.20221,7877.29952004,14
1597003200,0.19866,0.205,0.19866,0.205,1069.88,6
1597006800,0.205,0.205,0.205,0.205,4536.89078383,12
1597010400,0.20457,0.2075,0.20457,0.20669,5666.35375806,17
1597014000,0.20669,0.20669,0.20669,0.20669,2763,3
1597017600,0.20749,0.20777,0.20749,0.20777,3034.03409997,8
1597021200,0.20788,0.21019,0.20788,0.21,8285.18341376,28
1597024800,0.21,0.21,0.20348,0.20348,10793.59975427,10
1597028400,0.19914,0.19914,0.19914,0.19914,5E+2,1
1597039200,0.2093,0.20931,0.2093,0.20931,2.5E+3,2
1597046400,0.20989,0.20989,0.20989,0.20989,3E+2,1
1597050000,0.206,0.206,0.206,0.206,2541.68997013,2
